"tweet","sentiments","labels"
"@cobos_rebeca A ti por responder! Espero y deseo que te salgan nuevos proyectos!! Besitos!!","P",1
"@PUUNISSHER @KingKongJulen @xCoorsa @Yuniiiiitoo @YouTube oye corsa  que yo no he jugado contra puni en lan","NONE",2
"@Jordicanal64 Pues si no fichan ""lo que sea"" además de un ridículo espantoso igual QSF nos deja plantados...esperemos que no","N",0
"@virsnroses cuando estén los 20 contactados y aprobados se publicará el listado en nuestra web","NONE",2
"@edu_rnieves Te la recomiendo, parece monótona pero hay capítulos que vuelven a subir el interés","P",1
"Ya no tengo capítulos de Juego de Tronos para ver. Me siento vacía.","N",0
"@futbolero93 solo recuerda que Iman es tranquila","P",1
"@AlteaLaSueca en el debate que he estado leyendo, en el blog de Silvio @citaconsilvio lo pone el gran @feliuvicente citando al Che.","NONE",2
"comprendo que te molen mis tattoos, pero no te los hagas 'iguales'","NEU",3
"@_betterton @juanrallo para cometer atentados terroristas (2) No creo que entonces existiera el burkini","NONE",2
"@morbosaborealis jajajaja... eso es verdad... aquí no hay uno cuerdo","N",0
"@xqwcrp @xoancarV Un lapsus advertido gracias a @Cascarelo y subsanado. Gracias por tu aportación.","P",1
"@IvnLz el resto puedo dudar pero de ese grupo lo tengo claro","NEU",3
"@Pirata__Roberts hay gente muy buena trabajando duro en @SpheraSports. Palabras así impulsan  @Eliperezup","P",1
"@Adriansoler espero y deseo que el interior te cause lo mismo","NEU",3
"@FaranduleroYo Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +","N",0
"@Tabernita @ptraciogg pregunta seria.  para cuando kedada/cañas de gente twittera de la zona?","NONE",2
"@GarbiMuguruza Yo cuando pueda quiero tener el Omega Constellation,, con los numéricos romanos.","P",1
"@feralcazar_ es grasioso porque en vez de aspirar a ser alcalde aspiras a concejal...","N",0
"Hoy quiero hacer otro juego de estos de tw pero esque son todos iguales","N",0
"@Eleder_ Que tampoco ahora mayoría absoluta, eh?","NONE",2
"Por desgracia el sorteo que tenía pensado hacer es sólo para gente de Europa  Ya haré más sorteos para todo el mundo!","N",0
"Yo Me cago En los muertos De todas Las bacterias malignas De mi Garganta.","N",0
"@reyminguela20 la próxima vez que vaya a Madrid no estarás en mis planes. Maldita","N",0
"@flyfap no había parada pero he visto una rotonda mu bonica en la que ponía Nules","P",1
"@hayar_96 abandoné mi tierra y llegué justo ayer a España, estoy sensible, te odio","N",0
"Ahora que estoy en Madrid casi no puedo hacer fotos chachis, solo a mi careto y no","N",0
"@Eduardo_Pers Ps que las exterminen. Por mi salud mental  (y pa que pueda dejar de hacer el ridículo por la calle jajajaj)","N",0
"@Kosto_Trading @juanrallo Lo de prohibir el casco e ir enmascarado también es arbitrario y sectario, no?","N",0
"@lirondos Ya lo tenía fichado y tengo ganas de darle uso  ¡¡Gracias!!","P",1
"@radioskylab_es ¡Pero explicar a fondo las zonas habitables y que condiciones necesita un planeta para serlo!","NONE",2
"@LibrosdeMaria no sé si hubo más gente, pero ayer te tagueé yo  ayy, Hannibal es que moooooola tanto!","P",1
"#Otegi inhabilitado #EsLaSentencia Mujeres tapadas hasta los ojos #EsSuCultura Teneis un sentido inamovible del mundo y de la vida.","N",0
"@santicid ay, gracias. Lo malo es que ese es solo para primer viaje. Pero mil gracias igualmente","P",1
"Madrid está lleno de comida y crushes, no me llevéis de aquí","N",0
"@albueto @ferderer2 @TipsterApuesta los reyes magos son mas reales que este","N",0
"Es worth para coger el bonus, pero es mucho más divertido luchar","NEU",3
"@iwanancho quiero un Linoone con Tambor y Velocidad Extrema pero es de esos especiales de generaciones pasadas que ya no se puede","N",0
"@Tidxs_ 27. Parece que las cosas no te van muy bien, espero que todo mejore, que todo el mundo merece ser feliz","NEU",3
"@MatiDiazWarrior @severinoiezzi @Maxisanchez06... ¡¡Nos sumamos a la felicitación a un grande!!","P",1
"@David_Goen00 venga jimbre, lo que debes haver es hacerte cadista","NEU",3
"Dio tener un perro es la ilusión de mi puta vida","P",1
"@RoyalDarjeeling Muy mal!!! jajaja mas Geralt de rivia y menos juego de tronos","N",0
"Por qué me gusta más tu personalidad que cualquier espalda ancha","P",1
"@SergioSmiles Mirate D gray-man desde cero puta","N",0
"@BerothW Por supuesto, en el Mercadona. Hombre, encima que soy crush de alguien","NEU",3
"hay alguien apuntando a mi ventana con un laser define pesadito","N",0
"No entiendo de verdad porque la gente cree que en realidad me la suda","N",0
"Llevo como una hora repitiendo ""No debí haber bebido ese último Monster"" teniendo que madrugar Mi vida.","N",0
"@BrujadelTuiters . Estas palabras, del Poema, INSTANTES, son de Nadine Stair. Escritora norteamericana, a la q le gustan los helados.","NEU",3
"@unculemadrid si al final acabamos hablando un rato, era muy simpática  @jovigobi","P",1
"Este año el Madrid hará triplete y si lo hace me rapo al cero  grabad el mensaje jejej #ChiringuitoPiqué","P",1
"@valenciacf Mis sentimientos y mi orgullo por el Valencia son muy grandes. Yo quiero lo mejor para el Valencia.","P",1
"@przuppo @lolap245 me quedo con lo primer ""un pensamiento en un clic""","NONE",2
"@Landspecies y sentimos empatia hacia cualquier ser vivo sin distinción","P",1
"Gracias tormenta por aparecer justo cuando me voy a meter en cama solita","N",0
"@Monysito pues pocas cosas más bonitas puedes ver en la vida oye","P",1
"@Graffitera23 qué hermoso!,es bueno desviar la mirada al cielo y a las nubes de vez en cuando,abajo está jodido.preciosa foto,mil abrazos","P",1
"@Monysito en la vida puede verseme una teta porque cuando me eche la foto no estaba desnuda","N",0
"@juanrallo Ya, ya. El edificio A sí, el edificio B no. Facilísimo de articular","P",1
"Mañana es muy probablee que caiga un directo!! Y ya sabeis lo que pasa en los directos...","NEU",3
"@Paloma_cv12 el club de la comedia se ha quedado demasiado grande #monologuista Jaja","NEU",3
"Lamento decirles que ya no soy calvo, mi calva perfecta se ve opacada por mi pelo","P",1
"@Jorgeoneer ya pero no soy mucho de pc. No es muy potente el mío","N",0
"@MiguelBarranco5 @llautet @BelenFGonzalez @pastoreta1 @BetEmilio @txemadomi @Minadeideas hola miguel no,ahora estoy en ella","NONE",2
"Nominada por @learamartell Aquí van nuestras pelis y nuestros taggeados.  https://t.co/hWqxW19Rjr","NONE",2
"Ya me está jodiendo la tarde Pep...bueno me.voy a dar un.paseo","N",0
"@aitor48 Prohibirlo, no. Se pueden hacer campañas, pedagogía... y no aplaudir como están haciendo muchas pseudo-feministas  @ladypalo","N",0
"@Lahierritos pues sabran més q jo *curso CCC de mirones y mironas","N",0
"He puesto la radio solo pa escucharle jajajajajajaja ai, que ganas de verle ya ostia","P",1
"@Slow_Dancer_ TOTALMENTE  Pobre Gappy... que inocente es  no sabe con quien se ha encontrado.","N",0
"@Tidxs_ 2. Hace mucho tiempo hablabamos por skype por un amigo en común y estaba guay, además de que eres muy mona!","P",1
"@Angela_M_A_ hombre me dices que se oía mal  yo soy defensora de Amaiah a morir JAJAJ","NEU",3
"Quiero que vuelva el invierno  y ponerme pantalones largos y chaquetas y sudaderas y abrigos, puto verano.","N",0
"Pensar en irse pronto a la cama y ver que dan 2 capítulos de #minorityreport la mejor manera de alegrarse la noche","P",1
"@DaniRS95 somos el PACMA, a todos caemos bien pero nadie nos quiere. Lloremos juntos","N",0
"Cuando sufres porque no encuentras emulador para jugar al pokemon rubí en iOS 9.3.4","N",0
"@Lentejitas @Manuj_Hidalgo @lupesb77 convenciendo a mi hija mayor para verlo","NONE",2
"@ideiazabaldu no queda ni un país árabe laico... Hasta con Argelia y Tunez están acabando","N",0
"@_tontonina porque somos de Móstoles, salir de nuestro ambiente es difícil","N",0
"ola wapa k tal stas?? spero k no seas una sorra kmo las otras xikas - machirulo QUÉ COJONES JAJSAKJKJSADJJSJASJAJAJA","N",0
"@sweetbiix pues ahí lo tienes. Si tú no huyes entonces eres una luchadora y no una cobarde no?","P",1
"Es conveniente tener un Gobierno democrático que cumpla su función politica. NO lo es tener un Gobierno que representa la #corrupciónPP","N",0
"@ann_lloret99 @luv_m0ney_party los salidos son los q suben cosas a esa página no yo","N",0
"otra noche hasta las 4 de la mañana despierta, aburrida y sin sueño, lo veo venir...","N",0
"@CrususMusus_ me lo apunto en la lista de cosas posibles de hacer","NONE",2
"@ShawnUpdatesSA esta no es, le tienes que dar a US Store, solo se vende en US y Canadá  por ahora claro.","N",0
"Es triste que casi todas mis series acabadas hayan sido porque las han cancelado","N",0
"@adri_buzo @FulgenLison Nop. Pero ahora me queda más claro el asunto  Gracias !","P",1
"Sólo quería hablar con gente en verda","NEU",3
"como entraba una conversación de estas largas de hablar toda la noche con alguien","NONE",2
"@Kosto_Trading @juanrallo O ponerte un casco de moto que te cubra por entero","NONE",2
"@yolanday_y @el_pais Tras 72.000 años de viaje, conformate con que haya moléculas de Potasio y estén buenas","P",1
"@mafolu2 no creas. Pero me gusta tener a la gente engañada  @GranCTimes","P",1
"Tú que he ido a cenar a mar de cristal y me he inflado y me duele la barriga","N",0
"Mira que soy pesimista a maza, pero odio que la gente sea TAAAAN pesimista","N",0
"@vanderhast Jajajaja en cuanto salga de mi bucle infinito con la casa, me imprimo los mapas a dos y lo estreno!!","P",1
"@VioletaTrujillo yo me resigno con alguna gente, si se creen a este personaje es porque no están dispuestos a escuchar","N",0
"@Baronachor El concepto es de lo más bonico, pero de eso a serlo hay un trecho","NEU",3
"Tener las piernas llenas de picaduras de mosquitos que parecen heridas NO ME HACE GRACIA.","N",0
"@liamverse se llama saber cual es la mejor forma de crear estructuras que aguanten ese peso","NONE",2
"@Mercadolibre Enhorabuena por los geniales resultados económicos de récord del trimestre pasado, hacéis un gran trabajo","P",1
"Hay una exposición de cuadros y uno de ellos está estropeandose por el agua del aire acondicionado que le cae encima","N",0
"@CrimsonGhost__ Tio entonces piensas que mosca es un insulto, yo creo que eso es un poco irrespetuoso a las pobres","N",0
"@PattyCavallone Para los chicos es mil veces más fácil donar que para las chicas","NEU",3
"lo malo es que faltaba su mid y acabaron haciendo remake","N",0
"@Diego_FDM @el_pais La noticia perfecta para #NotasDelMisterio","P",1
"Hoy toca escuchar a #MiguelRios con otros grandes artistas...  #Insurrección...","P",1
"El Espanyol interesado en Aktí Mel para reforzar su defensa esta temporada. Llegaría por 2 millones del L-Casei Imunitas griego","NONE",2
"@Iluminaughty_ @Spiegel_Spike_ pues me da igual  yo escribo lo que pienso ^^ y cuando lo pienso ajajaj si es que lo pienso","NONE",2
"@miguelagaiteiro @cultrun @lozanoirene Si hay que pecar de algo, que sea de ser buena gente!","P",1
"@JuakyB me quedo tranquilo entonces, pero iré mirando la opción del coche","P",1
"Mi puto novio me ignora y quiero saber si hay un chino cerca de la biblioteca","N",0
"He salido de casa sin ir al baño y me estoy meando como una persona mayor","N",0
"@ferdiazgil @FranDguez sí, lo he leído ese templo grande es el que he puesto en IG. Ha perdido su parte superior y está inaccesible","N",0
"@AdriMarinaB Así me gusta, cada cosa a su CCAA. Así dejamos de cargar las culpas a nuestra querida nación.","N",0
"@ManudeOrleans pues yo no hay manera, y eso que tengo recuerdo lejano y de stats tengo una media de 69-70","N",0
"@pobrezacero @nuevatribuna @ruthtoledano @FelipeAlcarazM @carlosbardem @carnecrudaradio @agarzon @cayo_lara Vamos mal, no... peor","N",0
"@lonchbox aaahm bueno, disfruta la vida por esos lares, yo me vuelvo a Rusia en breve","NEU",3
"Silvia pesada deja de dar rt que me sale doble notificación","N",0
"@NeithanWolf @Cinefila_91 @Cinedepatio @SensaCine ""Resultad Sobrevives"" lo de estar loco funciona","NEU",3
"@concht1 pero nos hemos desmovilizado, Concha. Nosotros/as solas dejamos las calles. Así nos va  @CiudadanosCs","N",0
"en realidá é algo duro de asimilar ni el alcohol me ayuda","N",0
"@Boardgametotal los ábacos si están permitidos. Sobre todo porque la mayoría no saben usarlo","N",0
"@beautyblog_es @isasaweis @_ANAMILAN_ ohhhhh eso tiene que ser muy divertido  me imagino que los hombres están vetados no?","P",1
"tio os quiero mil a los que me habéis hablado","P",1
"Había un hombre en la calle. Estornudó y yo desde la ventana le he dicho ""salud"" Me miró mal y siguió caminando","N",0
"Me veis en persona, no me saludais y luego me hablais para decirme que me habeis visto","N",0
"@BlasAuryn si es que no puedo olvidar cuando te viii, imposible. Que resumiendo, no te puedo olvidar  y no lo haré jamás chiqui","P",1
"@Garcaterra estoy total y absolutamente desesperanzada  @ahorapodemos","N",0
"@Sorayita_push Bien bien, si estan celebrando un cumpleaños, si todos nacieron el mismo dia hahahahahahha al menos son dos capítulos","P",1
"@Betvs_19 cucha, una independentista escribiendo en español!! Por muy del Barça que soy, te vas a buscar la vida  grassias.","N",0
"Porque son tan manipulables los pequeños ? Y porque no ven a su padre igual que a su madre ? Triste","N",0
"@ApoyoCR7 Muy chulas esas gafas Paula  Y lo de guapa es talento innato tuyo :","P",1
"@DiegoPajaron @miguel_prat dicen que tira pa, san Mateo ahora Jaaja","NONE",2
"Esta tarde me voy a comprar un juego que estuve esperando muchísimo tiempo... posiblemente lo suba esta tarde-noche  Yoshi aparece","P",1
"Qué depresión me entra, de seguro gana gente que solo dio RT porque sí, por probar suerte y no verdaderos fans","N",0
"Gracias Victorerubio por recomendarme el seguimiento de @MandalaBeach. Artistas de talla internacional, monólogos y musica en directo","P",1
"@RyFsw jajajaja.... eso es una indirecta  preparate #F que quiere reformar el baño","N",0
"WORK FROM HOME!! Sería espectacular y poder verlas más!  #ConMTVal727Tour","P",1
"Esta bien tener hermanos, siempre y cuando uno de ellos no decida ser subnormal perdido","N",0
"@DiegoPajaron @miguel_prat doble sub-campeón de Europa  algo es algo jaja","P",1
"@LuisFBonilla @isabelsevilla9 @adirecto @peichsantana Ole los buenos almerienses!!!! Mil besitos!!!!","P",1
"@ToniThrowdown ahora tengo un dilema. Ayúdame Toni Y en 3DS porque me salió a 25 euros nuevo https://t.co/2bSRMWnrZ5","NONE",2
"lo mejor es que son conversaciones normales y corrientes sin ningún ánimo de ligar pero  simplemente porque no se ligar","NEU",3
"@DieRaposa @DrXaverius y otros biólogos como él se sentirán complacidos. ¡Mola mucho!","P",1
"Estás haciendo MUY feliz a todo mi tl,yo también quiero que me sigas  @BlasAuryn","P",1
"@iruri gracias, ya eran necesarias tras un duro año de trabajo  ¿has cogido tú ya?","P",1
"@MrMedra ay, joder, que resulta que es completamente vegana. Pues ya no me la compro.","N",0
"@JeCaSWords @Humoryfotos El tuit va acompañado de una foto que quiere decir lo contrario, SÍ es sarcasmo","NONE",2
"@edortaramirez un click más, scroll y a veces el usuario se queda un poco colgado sin saber bien lo que tiene que hacer","N",0
"@Ronan_Coke @angelesuc1 @josecg96 @Airatarra @andarellabcn Muy triste, pero no olvidemos la inestimable colaboración del estado en ello","N",0
"@escapeofthecrow el rottweiler es precioso pero... Esta zumbadisimo y ataca  y yo muero de ganas de achucharlo","N",0
"@rossiepussie @luciakawaii1 te lleguen a entender y a respetar. Muy malos tienen que ser para obligarte a comer algo a la fuerza","N",0
"@AndreaNavedo Hola bella Andrea!! Qué tengas un maravilloso día!! Besitos!","P",1
"@TodoMegaDrive esta vez me decanto por la japonesa. P. Me encanta la batalla de caratulas","P",1
"@MarckLebowski michael jackson tambien y la gente canta sus canciones","NONE",2
"@Miraqbien podrías solidarizarte conmigo y no comer ninguno...","NEU",3
"@kioskoAMM @gloris72 @olivares1965 @Tomasimedia @madeinLeon Gracias pero los importantes sois vosotros.  Los mediadores.  Sois muy buenos","P",1
"Volviendo a la actividad en #PlanetaInquietante con otro curioso hallazgo en Canelas.  #Portonovo","NONE",2
"@RarrochaR bien dicho Roberto,  las cosas por su nombre,  porque nadie dice cola cado","P",1
"me acaba de seguir una página para ligar por gustos musicales. sé que estoy sola pero","N",0
"@FannyGEnguix estarás super mona  cuando pueda lo miraré yo también. Me molaría grupal de 'chicas Spidey'","P",1
"@EstherSwaggy ¿haces también la misma carrera? Jo, igual de una comunidad a otra cambian, be positive","NEU",3
"@Polifack yo es que me asustó muy fácil con el rollo paranormal","N",0
"@BroomKurosawa pues descansa tío, si se pone grave la cosa no podrás jugar en muchísimo tiempo","N",0
"@cantabriamiguel @Fabiana_tfp @elmundoes @larazon_es @elpais_espana n escarmentams a ver si van a ser mismas encueshshtasshs eh @ierrejon","N",0
"Sara piensa q vivo rayada xq me duermo escuchando a beret y weno","N",0
"yo con un mensaje de buenos días y un corazón soy feliz","P",1
"@anhela_ @Maxferibar @elprogramadear @PSOE así es compañera. Un fuerte abrazo!","P",1
"@NormaRuiz01 Y tú tan estupenda como siempre!! Besitos y feliz día!!","P",1
"al menos con ftwd se me hace más ameno esperar a twd en Octubre","P",1
